year,session,subject_id,question_number,common_question,question_text,answer,high_correct,low_correct,high_diff,low_diff,censored,diff_compare
2022,1,1-5,97,False,,1,11,11,Easy,Easy,0,Low≈High
2022,1,1-5,98,False,,1,5,1,Medium,Hard,0,Low>High
2022,1,1-5,99,True,,2,11,6,Easy,Medium,0,Low>High
2022,1,1-5,100,True,,1,9,8,Easy,Medium,0,Low≈High
2022,2,2-1,1,False,,3,11,11,Easy,Easy,0,Low≈High
2022,2,2-1,2,False,,4,11,11,Easy,Easy,0,Low≈High
2022,2,2-1,3,False,,3,11,10,Easy,Easy,0,Low≈High
2022,2,2-1,4,False,<자료(비공개)>,3,4,5,Hard,Medium,1,Low≈High
2022,2,2-1,5,False,,2,11,6,Easy,Medium,0,Low>High
2022,2,2-1,6,False,,5,11,11,Easy,Easy,0,Low≈High
2022,2,2-1,7,False,,2,3,2,Hard,Hard,0,Low≈High
2022,2,2-1,8,False,,5,11,5,Easy,Medium,0,Low>High
2022,2,2-1,9,False,,3,11,11,Easy,Easy,0,Low≈High
2022,2,2-1,10,False,,3,3,4,Hard,Hard,0,Low≈High
2022,2,2-1,11,False,,4,6,7,Medium,Medium,0,Low≈High
2022,2,2-1,12,False,,1,6,3,Medium,Hard,0,Low≈High
2022,2,2-1,13,False,,5,2,2,Hard,Hard,0,Low≈High
2022,2,2-1,14,False,,5,8,1,Medium,Hard,0,Low>High
2022,2,2-1,15,False,,4,9,4,Easy,Hard,0,Low>High
2022,2,2-1,16,False,,3,11,5,Easy,Medium,0,Low>High
2022,2,2-1,17,True,<자료(비공개)>,5,8,4,Medium,Hard,1,Low>High
2022,2,2-1,18,True,<자료(비공개)>,2,10,5,Easy,Medium,1,Low>High
2022,2,2-2,19,False,<자료(비공개)>,4,1,3,Hard,Hard,1,Low≈High
2022,2,2-2,20,False,<자료(비공개)>,5,8,4,Medium,Hard,1,Low>High
2022,2,2-2,21,False,<자료(비공개)>,3,4,6,Hard,Medium,1,Low≈High
2022,2,2-2,22,False,<자료(비공개)>,5,0,0,Hard,Hard,1,Low≈High
2022,2,2-2,23,False,<자료(비공개)>,2,1,2,Hard,Hard,1,Low≈High
2022,2,2-2,24,False,<자료(비공개)>,3,6,6,Medium,Medium,1,Low≈High
2022,2,2-2,25,False,<자료(비공개)>,3,7,6,Medium,Medium,1,Low≈High
2022,2,2-2,26,False,<자료(비공개)>,3,7,5,Medium,Medium,1,Low≈High
2022,2,2-2,27,False,<자료(비공개)>,3,7,6,Medium,Medium,1,Low≈High
2022,2,2-2,28,False,<자료(비공개)>,5,0,0,Hard,Hard,1,Low≈High
2022,2,2-2,29,False,<자료(비공개)>,2,1,1,Hard,Hard,1,Low≈High
2022,2,2-2,30,False,<자료(비공개)>,5,0,1,Hard,Hard,1,Low≈High
2022,2,2-2,31,False,<자료(비공개)>,2,5,2,Medium,Hard,1,Low≈High
2022,2,2-2,32,False,<자료(비공개)>,1,3,6,Hard,Medium,1,Low≈High
2022,2,2-2,33,False,<자료(비공개)>,3,6,5,Medium,Medium,1,Low≈High
2022,2,2-2,34,False,<자료(비공개)>,1,4,0,Hard,Hard,1,Low>High
2022,2,2-2,35,True,<자료(비공개)>,4,3,8,Hard,Medium,1,Low<High
2022,2,2-2,36,True,<자료(비공개)>,1,0,2,Hard,Hard,1,Low≈High
2022,2,2-3,37,False,,3,3,1,Hard,Hard,0,Low≈High
2022,2,2-3,38,False,,2,4,3,Hard,Hard,0,Low≈High
2022,2,2-3,39,False,,4,4,8,Hard,Medium,0,Low<High
2022,2,2-3,40,False,,1,4,3,Hard,Hard,0,Low≈High
2022,2,2-3,41,False,,3,7,2,Medium,Hard,0,Low>High
2022,2,2-3,42,False,<자료(비공개)>,2,4,2,Hard,Hard,1,Low≈High
2022,2,2-3,43,False,,4,10,9,Easy,Easy,0,Low≈High
2022,2,2-3,44,False,,5,11,11,Easy,Easy,0,Low≈High
2022,2,2-3,45,False,<자료(비공개)>,4,0,2,Hard,Hard,1,Low≈High
2022,2,2-3,46,False,,4,11,11,Easy,Easy,0,Low≈High
2022,2,2-3,47,False,,4,11,11,Easy,Easy,0,Low≈High
2022,2,2-3,48,False,,5,11,7,Easy,Medium,0,Low>High
2022,2,2-3,49,False,,5,8,10,Medium,Easy,0,Low≈High
2022,2,2-3,50,False,,1,3,2,Hard,Hard,0,Low≈High
2022,2,2-3,51,False,,2,2,5,Hard,Medium,0,Low≈High
2022,2,2-3,52,False,,3,6,3,Medium,Hard,0,Low≈High
2022,2,2-3,53,True,,5,11,8,Easy,Medium,0,Low≈High
2022,2,2-3,54,True,,4,7,6,Medium,Medium,0,Low≈High
2022,2,2-4,55,False,,2,6,6,Medium,Medium,0,Low≈High
2022,2,2-4,56,False,,1,10,7,Easy,Medium,0,Low≈High
2022,2,2-4,57,False,,5,9,6,Easy,Medium,0,Low≈High
2022,2,2-4,58,False,,3,4,0,Hard,Hard,0,Low>High
2022,2,2-4,59,False,,2,11,7,Easy,Medium,0,Low>High
2022,2,2-4,60,False,,5,11,5,Easy,Medium,0,Low>High
2022,2,2-4,61,False,,2,11,4,Easy,Hard,0,Low>High
2022,2,2-4,62,False,,2,11,11,Easy,Easy,0,Low≈High
2022,2,2-4,63,False,,5,11,11,Easy,Easy,0,Low≈High
2022,2,2-4,64,False,,3,1,0,Hard,Hard,0,Low≈High
2022,2,2-4,65,False,<자료(비공개)>,5,6,2,Medium,Hard,1,Low>High
2022,2,2-4,66,False,,3,11,8,Easy,Medium,0,Low≈High
2022,2,2-4,67,False,,3,5,2,Medium,Hard,0,Low≈High
2022,2,2-4,68,False,,4,10,5,Easy,Medium,0,Low>High
2022,2,2-4,69,False,,5,3,0,Hard,Hard,0,Low≈High
2022,2,2-4,70,False,,1,11,5,Easy,Medium,0,Low>High
2022,2,2-4,71,True,,2,9,10,Easy,Easy,0,Low≈High
2022,2,2-4,72,True,,3,2,2,Hard,Hard,0,Low≈High
2022,2,2-5,73,False,,5,10,7,Easy,Medium,0,Low≈High
2022,2,2-5,74,False,,2,11,11,Easy,Easy,0,Low≈High
2022,2,2-5,75,False,,1,11,11,Easy,Easy,0,Low≈High
2022,2,2-5,76,False,,4,10,4,Easy,Hard,0,Low>High
2022,2,2-5,77,False,,2,11,8,Easy,Medium,0,Low≈High
2022,2,2-5,78,False,,4,11,11,Easy,Easy,0,Low≈High
2022,2,2-5,79,False,,3,10,10,Easy,Easy,0,Low≈High
2022,2,2-5,80,False,,2,2,2,Hard,Hard,0,Low≈High
2022,2,2-5,81,False,,4,11,11,Easy,Easy,0,Low≈High
2022,2,2-5,82,False,,4,11,11,Easy,Easy,0,Low≈High
2022,2,2-5,83,False,,5,11,9,Easy,Easy,0,Low≈High
2022,2,2-5,84,False,,2,0,0,Hard,Hard,0,Low≈High
2022,2,2-5,85,False,,5,11,8,Easy,Medium,0,Low≈High
2022,2,2-5,86,False,,3,11,11,Easy,Easy,0,Low≈High
2022,2,2-5,87,False,,3,8,7,Medium,Medium,0,Low≈High
2022,2,2-5,88,False,,4,11,6,Easy,Medium,0,Low>High
2022,2,2-5,89,True,,5,11,10,Easy,Easy,0,Low≈High
2022,2,2-5,90,True,,1,10,8,Easy,Medium,0,Low≈High
2022,3,3-1,1,False,,5,3,1,Hard,Hard,0,Low≈High
2022,3,3-1,2,False,,1,0,0,Hard,Hard,0,Low≈High
2022,3,3-1,3,False,,3,10,9,Easy,Easy,0,Low≈High
2022,3,3-1,4,False,,4,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,5,False,,1,11,4,Easy,Hard,0,Low>High
2022,3,3-1,6,False,,1,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,7,False,,3,9,7,Easy,Medium,0,Low≈High
2022,3,3-1,8,False,,1,2,2,Hard,Hard,0,Low≈High
2022,3,3-1,9,False,,5,6,1,Medium,Hard,0,Low>High
2022,3,3-1,10,False,,4,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,11,False,,5,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,12,True,,1,7,2,Medium,Hard,0,Low>High
2022,3,3-1,13,True,,5,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,14,False,,1,9,10,Easy,Easy,0,Low≈High
2022,3,3-1,15,False,,4,5,6,Medium,Medium,0,Low≈High
2022,3,3-1,16,False,,5,9,7,Easy,Medium,0,Low≈High
2022,3,3-1,17,False,,4,9,4,Easy,Hard,0,Low>High
2022,3,3-1,18,False,,5,5,6,Medium,Medium,0,Low≈High
2022,3,3-1,19,False,,4,5,6,Medium,Medium,0,Low≈High
2022,3,3-1,20,False,,4,8,4,Medium,Hard,0,Low>High
2022,3,3-1,21,False,,4,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,22,False,,2,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,23,False,,4,9,9,Easy,Easy,0,Low≈High
2022,3,3-1,24,False,,1,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,25,False,,3,11,6,Easy,Medium,0,Low>High
2022,3,3-1,26,True,,5,2,3,Hard,Hard,0,Low≈High
2022,3,3-1,27,True,,4,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,28,False,,4,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,29,False,,2,9,2,Easy,Hard,0,Low>High
2022,3,3-1,30,False,,5,10,9,Easy,Easy,0,Low≈High
2022,3,3-1,31,False,,3,7,4,Medium,Hard,0,Low≈High
2022,3,3-1,32,True,,3,6,2,Medium,Hard,0,Low>High
2022,3,3-1,33,True,,4,5,3,Medium,Hard,0,Low≈High
2022,3,3-1,34,False,,2,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,35,False,,2,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,36,False,,2,11,8,Easy,Medium,0,Low≈High
2022,3,3-1,37,True,,4,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,38,True,,3,8,9,Medium,Easy,0,Low≈High
2022,3,3-1,39,True,,4,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,40,True,,3,10,8,Easy,Medium,0,Low≈High
2022,3,3-1,41,False,,4,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,42,False,,3,8,9,Medium,Easy,0,Low≈High
2022,3,3-1,43,False,,5,10,5,Easy,Medium,0,Low>High
2022,3,3-1,44,False,,4,10,8,Easy,Medium,0,Low≈High
2022,3,3-1,45,False,,4,10,8,Easy,Medium,0,Low≈High
2022,3,3-1,46,False,,3,8,5,Medium,Medium,0,Low≈High
2022,3,3-1,47,False,,4,11,8,Easy,Medium,0,Low≈High
2022,3,3-1,48,False,,1,8,4,Medium,Hard,0,Low>High
2022,3,3-1,49,False,,5,9,3,Easy,Hard,0,Low>High
2022,3,3-1,50,True,,4,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,51,True,,5,2,0,Hard,Hard,0,Low≈High
2022,3,3-1,52,False,,4,9,6,Easy,Medium,0,Low≈High
2022,3,3-1,53,False,,1,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,54,False,,3,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,55,False,,5,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,56,False,,3,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,57,False,,4,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,58,False,,1,1,1,Hard,Hard,0,Low≈High
2022,3,3-1,59,True,,3,2,1,Hard,Hard,0,Low≈High
2022,3,3-1,60,True,,3,10,7,Easy,Medium,0,Low≈High
2022,3,3-1,61,False,,4,11,9,Easy,Easy,0,Low≈High
2022,3,3-1,62,False,,1,4,1,Hard,Hard,0,Low≈High
2022,3,3-1,63,False,,5,7,1,Medium,Hard,0,Low>High
2022,3,3-1,64,False,,1,10,9,Easy,Easy,0,Low≈High
2022,3,3-1,65,True,,1,5,0,Medium,Hard,0,Low>High
2022,3,3-1,66,True,,5,1,0,Hard,Hard,0,Low≈High
2022,3,3-1,67,False,,1,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,68,False,,2,11,6,Easy,Medium,0,Low>High
2022,3,3-1,69,False,,2,11,7,Easy,Medium,0,Low>High
2022,3,3-1,70,False,,2,4,1,Hard,Hard,0,Low≈High
2022,3,3-1,71,False,,2,6,2,Medium,Hard,0,Low>High
2022,3,3-1,72,False,,4,11,11,Easy,Easy,0,Low≈High
2022,3,3-1,73,True,,5,6,9,Medium,Easy,0,Low≈High
2022,3,3-1,74,True,,3,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,75,False,,1,11,10,Easy,Easy,0,Low≈High
2022,3,3-1,76,False,,3,4,7,Hard,Medium,0,Low≈High
2022,3,3-1,77,False,,1,11,11,Easy,Easy,0,Low≈High
2022,4,3-2,1,False,,1,11,8,Easy,Medium,0,Low≈High
2022,4,3-2,2,False,,4,7,7,Medium,Medium,0,Low≈High
2022,4,3-2,3,True,,5,11,8,Easy,Medium,0,Low≈High
2022,4,3-2,4,True,,1,11,6,Easy,Medium,0,Low>High
2022,4,3-2,5,False,<자료(비공개)>,4,0,0,Hard,Hard,1,Low≈High
2022,4,3-2,6,False,,3,9,7,Easy,Medium,0,Low≈High
2022,4,3-2,7,False,,3,9,7,Easy,Medium,0,Low≈High
2022,4,3-2,8,False,,3,11,11,Easy,Easy,0,Low≈High
2022,4,3-2,9,False,,5,0,1,Hard,Hard,0,Low≈High
2022,4,3-2,10,False,,3,10,5,Easy,Medium,0,Low>High
2022,4,3-2,11,True,,4,10,8,Easy,Medium,0,Low≈High
2022,4,3-2,12,True,,3,4,3,Hard,Hard,0,Low≈High
2022,4,3-2,13,True,,2,10,4,Easy,Hard,0,Low>High
2022,4,3-2,14,True,,5,10,10,Easy,Easy,0,Low≈High
2022,4,3-2,15,False,,2,1,1,Hard,Hard,0,Low≈High
2022,4,3-2,16,False,,4,3,2,Hard,Hard,0,Low≈High
2022,4,3-2,17,False,,4,6,6,Medium,Medium,0,Low≈High
2022,4,3-2,18,False,,4,5,1,Medium,Hard,0,Low>High
2022,4,3-2,19,False,,5,11,9,Easy,Easy,0,Low≈High
2022,4,3-2,20,False,,5,11,9,Easy,Easy,0,Low≈High
2022,4,3-2,21,False,<자료(비공개)>,4,0,2,Hard,Hard,1,Low≈High
2022,4,3-2,22,False,,2,9,6,Easy,Medium,0,Low≈High
2022,4,3-2,23,False,,5,9,7,Easy,Medium,0,Low≈High
2022,4,3-2,24,False,,3,11,11,Easy,Easy,0,Low≈High
2022,4,3-2,25,False,,5,11,11,Easy,Easy,0,Low≈High
2022,4,3-2,26,False,,4,10,9,Easy,Easy,0,Low≈High
2022,4,3-2,27,False,,3,6,3,Medium,Hard,0,Low≈High
2022,4,3-3,28,False,,2,9,1,Easy,Hard,0,Low>High
2022,4,3-3,29,False,,4,10,10,Easy,Easy,0,Low≈High
2022,4,3-3,30,False,,1,2,3,Hard,Hard,0,Low≈High
2022,4,3-3,31,False,,2,9,7,Easy,Medium,0,Low≈High
2022,4,3-3,32,False,,4,11,6,Easy,Medium,0,Low>High
2022,4,3-3,33,False,,1,1,0,Hard,Hard,0,Low≈High
2022,4,3-3,34,False,,3,9,9,Easy,Easy,0,Low≈High
2022,4,3-3,35,False,,1,11,11,Easy,Easy,0,Low≈High
2022,4,3-3,36,False,,5,1,0,Hard,Hard,0,Low≈High
2022,4,3-3,37,False,,4,11,4,Easy,Hard,0,Low>High
2022,4,3-3,38,False,,2,0,1,Hard,Hard,0,Low≈High
2022,4,3-3,39,False,,3,1,0,Hard,Hard,0,Low≈High
2022,4,3-3,40,False,,2,1,1,Hard,Hard,0,Low≈High
2022,4,3-3,41,False,,5,11,9,Easy,Easy,0,Low≈High
2022,4,3-3,42,False,,2,9,9,Easy,Easy,0,Low≈High
2022,4,3-3,43,False,,1,4,2,Hard,Hard,0,Low≈High
2022,4,3-3,44,True,<자료(비공개)>,4,0,1,Hard,Hard,1,Low≈High
2022,4,3-3,45,True,<자료(비공개)>,2,3,2,Hard,Hard,1,Low≈High
2022,4,3-4,46,False,,2,10,5,Easy,Medium,0,Low>High
2022,4,3-4,47,False,,4,11,11,Easy,Easy,0,Low≈High
2022,4,3-4,48,False,,5,1,0,Hard,Hard,0,Low≈High
2022,4,3-4,49,False,,3,11,11,Easy,Easy,0,Low≈High
2022,4,3-4,50,False,,4,11,10,Easy,Easy,0,Low≈High
2022,4,3-4,51,False,,5,11,11,Easy,Easy,0,Low≈High
2022,4,3-4,52,False,,5,7,4,Medium,Hard,0,Low≈High
2022,4,3-4,53,False,,2,1,1,Hard,Hard,0,Low≈High
2022,4,3-4,54,False,,4,2,0,Hard,Hard,0,Low≈High
2022,4,3-4,55,False,,5,9,2,Easy,Hard,0,Low>High
2022,4,3-4,56,False,,4,8,3,Medium,Hard,0,Low>High
2022,4,3-4,57,False,,2,7,10,Medium,Easy,0,Low≈High
2022,4,3-4,58,False,<자료(비공개)>,5,3,1,Hard,Hard,1,Low≈High
2022,4,3-4,59,False,,4,10,4,Easy,Hard,0,Low>High
2022,4,3-4,60,False,,3,11,9,Easy,Easy,0,Low≈High
2022,4,3-4,61,False,,1,9,7,Easy,Medium,0,Low≈High
2022,4,3-4,62,True,,1,0,0,Hard,Hard,0,Low≈High
2022,4,3-4,63,True,,3,5,3,Medium,Hard,0,Low≈High
2022,4,4-1,64,False,,2,0,0,Hard,Hard,0,Low≈High
2022,4,4-1,65,False,,1,10,5,Easy,Medium,0,Low>High
2022,4,4-1,66,False,,2,11,11,Easy,Easy,0,Low≈High
2022,4,4-1,67,False,,5,10,2,Easy,Hard,0,Low>High
2022,4,4-1,68,False,,5,11,10,Easy,Easy,0,Low≈High
2022,4,4-1,69,False,,3,11,6,Easy,Medium,0,Low>High
2022,4,4-1,70,False,,5,1,2,Hard,Hard,0,Low≈High
2022,4,4-1,71,False,,2,2,0,Hard,Hard,0,Low≈High
2022,4,4-1,72,False,,3,10,5,Easy,Medium,0,Low>High
2022,4,4-1,73,False,,4,9,6,Easy,Medium,0,Low≈High
2022,4,4-1,74,False,,5,5,3,Medium,Hard,0,Low≈High
2022,4,4-1,75,False,,2,4,2,Hard,Hard,0,Low≈High
2022,4,4-1,76,False,,3,11,11,Easy,Easy,0,Low≈High
2022,4,4-1,77,False,,1,5,1,Medium,Hard,0,Low>High
2022,4,4-1,78,False,,2,4,1,Hard,Hard,0,Low≈High
2022,4,4-1,79,False,,3,8,4,Medium,Hard,0,Low>High
2022,4,4-1,80,False,,5,11,6,Easy,Medium,0,Low>High
2022,4,4-1,81,False,,4,0,0,Hard,Hard,0,Low≈High
2022,4,4-1,82,False,,4,4,2,Hard,Hard,0,Low≈High
2022,4,4-1,83,False,,4,10,7,Easy,Medium,0,Low≈High
2023,1,1-1,1,False,,5,11,8,Easy,Medium,0,Low≈High
2023,1,1-1,2,False,,4,1,1,Hard,Hard,0,Low≈High
2023,1,1-1,3,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-1,4,False,<자료(비공개)>,5,5,3,Medium,Hard,1,Low≈High
2023,1,1-1,5,False,,5,9,4,Easy,Hard,0,Low>High
2023,1,1-1,6,False,,5,11,11,Easy,Easy,0,Low≈High
2023,1,1-1,7,False,,2,10,11,Easy,Easy,0,Low≈High
2023,1,1-1,8,False,,1,11,5,Easy,Medium,0,Low>High
2023,1,1-1,9,False,,4,10,7,Easy,Medium,0,Low≈High
2023,1,1-1,10,False,,2,8,4,Medium,Hard,0,Low>High
2023,1,1-1,11,False,,5,11,10,Easy,Easy,0,Low≈High
2023,1,1-1,12,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-1,13,False,,3,11,10,Easy,Easy,0,Low≈High
2023,1,1-1,14,False,,5,11,10,Easy,Easy,0,Low≈High
2023,1,1-1,15,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-1,16,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-1,17,False,,3,11,10,Easy,Easy,0,Low≈High
2023,1,1-1,18,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-1,19,True,,3,11,11,Easy,Easy,0,Low≈High
2023,1,1-1,20,True,,3,11,11,Easy,Easy,0,Low≈High
2023,1,1-2,21,False,,5,7,4,Medium,Hard,0,Low≈High
2023,1,1-2,22,False,,3,11,11,Easy,Easy,0,Low≈High
2023,1,1-2,23,False,,2,11,10,Easy,Easy,0,Low≈High
2023,1,1-2,24,False,,4,11,7,Easy,Medium,0,Low>High
2023,1,1-2,25,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-2,26,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-2,27,False,,5,8,4,Medium,Hard,0,Low>High
2023,1,1-2,28,False,,2,11,6,Easy,Medium,0,Low>High
2023,1,1-2,29,False,,3,10,8,Easy,Medium,0,Low≈High
2023,1,1-2,30,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-2,31,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-2,32,False,,4,11,10,Easy,Easy,0,Low≈High
2023,1,1-2,33,False,,1,11,8,Easy,Medium,0,Low≈High
2023,1,1-2,34,False,,1,11,9,Easy,Easy,0,Low≈High
2023,1,1-2,35,False,,5,11,9,Easy,Easy,0,Low≈High
2023,1,1-2,36,False,,5,11,9,Easy,Easy,0,Low≈High
2023,1,1-2,37,False,,3,11,10,Easy,Easy,0,Low≈High
2023,1,1-2,38,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-2,39,True,,5,11,8,Easy,Medium,0,Low≈High
2023,1,1-2,40,True,,5,11,7,Easy,Medium,0,Low>High
2023,1,1-3,41,False,,1,8,7,Medium,Medium,0,Low≈High
2023,1,1-3,42,False,,1,10,10,Easy,Easy,0,Low≈High
2023,1,1-3,43,False,,2,5,5,Medium,Medium,0,Low≈High
2023,1,1-3,44,False,,5,11,10,Easy,Easy,0,Low≈High
2023,1,1-3,45,False,,3,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,46,False,,5,11,10,Easy,Easy,0,Low≈High
2023,1,1-3,47,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,48,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,49,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,50,False,,3,11,9,Easy,Easy,0,Low≈High
2023,1,1-3,51,False,,1,11,10,Easy,Easy,0,Low≈High
2023,1,1-3,52,False,,5,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,53,False,,5,11,10,Easy,Easy,0,Low≈High
2023,1,1-3,54,False,,4,11,9,Easy,Easy,0,Low≈High
2023,1,1-3,55,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,56,False,,2,11,10,Easy,Easy,0,Low≈High
2023,1,1-3,57,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,58,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-3,59,True,,1,10,9,Easy,Easy,0,Low≈High
2023,1,1-3,60,True,,2,9,6,Easy,Medium,0,Low≈High
2023,1,1-4,61,False,,5,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,62,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,63,False,,5,5,2,Medium,Hard,0,Low≈High
2023,1,1-4,64,False,,1,10,6,Easy,Medium,0,Low>High
2023,1,1-4,65,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,66,False,,5,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,67,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,68,False,,4,5,2,Medium,Hard,0,Low≈High
2023,1,1-4,69,False,,5,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,70,False,,5,8,4,Medium,Hard,0,Low>High
2023,1,1-4,71,False,,3,11,10,Easy,Easy,0,Low≈High
2023,1,1-4,72,False,,4,11,9,Easy,Easy,0,Low≈High
2023,1,1-4,73,False,,3,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,74,False,,4,8,4,Medium,Hard,0,Low>High
2023,1,1-4,75,False,,1,11,9,Easy,Easy,0,Low≈High
2023,1,1-4,76,False,,5,6,1,Medium,Hard,0,Low>High
2023,1,1-4,77,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,78,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-4,79,True,,3,10,6,Easy,Medium,0,Low>High
2023,1,1-4,80,True,,3,11,10,Easy,Easy,0,Low≈High
2023,1,1-5,81,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,82,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,83,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,84,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,85,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,86,False,,5,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,87,False,,3,11,10,Easy,Easy,0,Low≈High
2023,1,1-5,88,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,89,False,,3,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,90,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,91,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,92,False,,3,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,93,False,,3,11,10,Easy,Easy,0,Low≈High
2023,1,1-5,94,False,,2,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,95,False,,4,11,10,Easy,Easy,0,Low≈High
2023,1,1-5,96,False,,1,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,97,False,,4,11,10,Easy,Easy,0,Low≈High
2023,1,1-5,98,False,,4,11,11,Easy,Easy,0,Low≈High
2023,1,1-5,99,True,,4,11,10,Easy,Easy,0,Low≈High
2023,1,1-5,100,True,,3,5,5,Medium,Medium,0,Low≈High
2023,2,2-1,1,False,,3,11,11,Easy,Easy,0,Low≈High
2023,2,2-1,2,False,,2,10,8,Easy,Medium,0,Low≈High
2023,2,2-1,3,False,,5,5,3,Medium,Hard,0,Low≈High
2023,2,2-1,4,False,,4,6,5,Medium,Medium,0,Low≈High
2023,2,2-1,5,False,,2,11,11,Easy,Easy,0,Low≈High
2023,2,2-1,6,False,,5,6,2,Medium,Hard,0,Low>High
2023,2,2-1,7,False,,3,10,9,Easy,Easy,0,Low≈High
2023,2,2-1,8,False,,5,8,2,Medium,Hard,0,Low>High
2023,2,2-1,9,False,,3,9,8,Easy,Medium,0,Low≈High
2023,2,2-1,10,False,,3,4,6,Hard,Medium,0,Low≈High
2023,2,2-1,11,False,,4,11,9,Easy,Easy,0,Low≈High
2023,2,2-1,12,False,,1,11,10,Easy,Easy,0,Low≈High
2023,2,2-1,13,False,,5,0,1,Hard,Hard,0,Low≈High
2023,2,2-1,14,False,,1,3,0,Hard,Hard,0,Low≈High
2023,2,2-1,15,False,,5,11,7,Easy,Medium,0,Low>High
2023,2,2-1,16,False,,2,10,9,Easy,Easy,0,Low≈High
2023,2,2-1,17,True,<자료(비공개)>,4,8,8,Medium,Medium,1,Low≈High
2023,2,2-1,18,True,<자료(비공개)>,5,3,0,Hard,Hard,1,Low≈High
2023,2,2-2,19,False,<자료(비공개)>,5,0,1,Hard,Hard,1,Low≈High
2023,2,2-2,20,False,<자료(비공개)>,2,2,1,Hard,Hard,1,Low≈High
2023,2,2-2,21,False,<자료(비공개)>,3,7,6,Medium,Medium,1,Low≈High
2023,2,2-2,22,False,<자료(비공개)>,1,1,1,Hard,Hard,1,Low≈High
2023,2,2-2,23,False,<자료(비공개)>,5,0,0,Hard,Hard,1,Low≈High
2023,2,2-2,24,False,<자료(비공개)>,3,8,6,Medium,Medium,1,Low≈High
2023,2,2-2,25,False,<자료(비공개)>,1,1,2,Hard,Hard,1,Low≈High
